date,county,region,fips,first_dose_administered,second_dose_administered,single_dose_administered,all_doses_administered,fully_vaccinated,booster_dose_administered,new_first_dose_administered,new_second_dose_administered,new_single_dose_administered,new_all_doses_administered,new_fully_vaccinated,new_booster_dose_administered,current_as_of
2020-12-18,Lake,1,18089,682,0,0,682,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Lawrence,8,18093,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Madison,6,18095,141,0,0,141,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Marion,5,18097,1225,0,0,1225,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Marshall,2,18099,102,0,0,102,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Martin,10,18101,18,0,0,18,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Miami,3,18103,42,0,0,42,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Monroe,8,18105,37,0,0,37,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Montgomery,4,18107,16,0,0,16,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Morgan,5,18109,26,0,0,26,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Newton,1,18111,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Noble,3,18113,49,0,0,49,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Ohio,9,18115,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Orange,8,18117,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Out of State,Out of State,Out of State,592,0,0,592,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Owen,7,18119,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Parke,7,18121,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Perry,10,18123,35,0,0,35,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Pike,10,18125,21,0,0,21,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Porter,1,18127,332,0,0,332,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Posey,10,18129,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Pulaski,2,18131,31,0,0,31,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Putnam,7,18133,18,0,0,18,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Randolph,6,18135,14,0,0,14,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Ripley,9,18137,48,0,0,48,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Rush,6,18139,39,0,0,39,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Scott,9,18143,27,0,0,27,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Shelby,5,18145,64,0,0,64,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Spencer,10,18147,24,0,0,24,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,St. Joseph,2,18141,449,0,0,449,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Starke,2,18149,25,0,0,25,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Steuben,3,18151,93,0,0,93,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Sullivan,7,18153,43,0,0,43,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Switzerland,9,18155,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Tippecanoe,4,18157,237,0,0,237,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Tipton,6,18159,16,0,0,16,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Union,6,18161,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Vanderburgh,10,18163,156,1,0,157,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Vermillion,7,18165,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Vigo,7,18167,224,0,0,224,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Wabash,3,18169,47,0,0,47,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Warren,4,18171,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Warrick,10,18173,81,0,0,81,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Washington,8,18175,30,0,0,30,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Wayne,6,18177,118,0,0,118,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Wells,3,18179,30,0,0,30,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,White,4,18181,36,0,0,36,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-18,Whitley,3,18183,48,0,0,48,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Adams,3,18001,31,0,0,31,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Allen,3,18003,398,0,0,398,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Bartholomew,8,18005,102,0,0,102,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Blackford,6,18009,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Boone,5,18011,139,1,0,140,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Brown,8,18013,14,0,0,14,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Carroll,4,18015,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Cass,4,18017,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Clark,9,18019,83,0,0,83,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Clay,7,18021,16,0,0,16,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Clinton,4,18023,14,0,0,14,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Crawford,10,18025,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Daviess,10,18027,40,0,0,40,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,De Kalb,3,18033,28,0,0,28,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Dearborn,9,18029,11,1,0,12,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Decatur,9,18031,29,0,0,29,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Delaware,6,18035,106,0,0,106,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Dubois,10,18037,136,0,0,136,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Elkhart,2,18039,292,0,0,292,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Fayette,6,18041,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Floyd,9,18043,80,0,0,80,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Fountain,4,18045,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Franklin,9,18047,64,0,0,64,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Fulton,2,18049,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Gibson,10,18051,46,0,0,46,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Grant,6,18053,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Greene,7,18055,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Hamilton,5,18057,947,3,0,950,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Hancock,5,18059,67,0,0,67,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Harrison,9,18061,47,0,0,47,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Hendricks,5,18063,218,0,0,218,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Henry,6,18065,72,0,0,72,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Howard,6,18067,99,0,0,99,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Huntington,3,18069,26,0,0,26,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Jackson,8,18071,44,0,0,44,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Jasper,1,18073,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Jay,6,18075,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Jefferson,9,18077,31,0,0,31,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Jennings,9,18079,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Johnson,5,18081,147,0,0,147,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Knox,10,18083,86,0,0,86,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Kosciusko,2,18085,60,0,0,60,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,La Porte,1,18091,108,0,0,108,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Lagrange,3,18087,25,0,0,25,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Lake,1,18089,407,1,0,408,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Madison,6,18095,151,0,0,151,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Marion,5,18097,975,1,0,976,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Marshall,2,18099,50,0,0,50,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Martin,10,18101,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Miami,3,18103,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Monroe,8,18105,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Montgomery,4,18107,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Morgan,5,18109,34,0,0,34,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Newton,1,18111,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Noble,3,18113,43,0,0,43,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Ohio,9,18115,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Orange,8,18117,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Out of State,Out of State,Out of State,427,1,0,428,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Owen,7,18119,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Parke,7,18121,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Perry,10,18123,21,0,0,21,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Pike,10,18125,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Porter,1,18127,179,0,0,179,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Posey,10,18129,68,0,0,68,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Pulaski,2,18131,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Putnam,7,18133,16,0,0,16,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Randolph,6,18135,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Ripley,9,18137,49,0,0,49,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Rush,6,18139,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Scott,9,18143,14,0,0,14,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Shelby,5,18145,29,0,0,29,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Spencer,10,18147,39,0,0,39,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,St. Joseph,2,18141,256,0,0,256,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Starke,2,18149,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Steuben,3,18151,42,0,0,42,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Sullivan,7,18153,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Switzerland,9,18155,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Tippecanoe,4,18157,137,0,0,137,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Tipton,6,18159,11,0,0,11,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Union,6,18161,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Unknown,Unknown,Unknown,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Vanderburgh,10,18163,521,0,0,521,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Vermillion,7,18165,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Vigo,7,18167,189,0,0,189,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Wabash,3,18169,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Warren,4,18171,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Warrick,10,18173,277,0,0,277,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Washington,8,18175,17,0,0,17,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Wayne,6,18177,52,0,0,52,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Wells,3,18179,13,0,0,13,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,White,4,18181,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-19,Whitley,3,18183,28,0,0,28,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Adams,3,18001,17,0,0,17,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Allen,3,18003,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Bartholomew,8,18005,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Benton,4,18007,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Blackford,6,18009,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Boone,5,18011,65,0,0,65,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Brown,8,18013,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Carroll,4,18015,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Cass,4,18017,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Clark,9,18019,74,0,0,74,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Clay,7,18021,11,0,0,11,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Clinton,4,18023,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Crawford,10,18025,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Daviess,10,18027,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Dearborn,9,18029,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Decatur,9,18031,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Delaware,6,18035,95,0,0,95,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Dubois,10,18037,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Fayette,6,18041,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Floyd,9,18043,93,0,0,93,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Franklin,9,18047,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Fulton,2,18049,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Gibson,10,18051,12,0,0,12,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Grant,6,18053,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Greene,7,18055,3,0,0,3,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Hamilton,5,18057,563,4,0,567,4,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Hancock,5,18059,48,0,0,48,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Harrison,9,18061,39,0,0,39,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Hendricks,5,18063,73,0,0,73,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Henry,6,18065,35,0,0,35,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Howard,6,18067,57,0,0,57,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Jackson,8,18071,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Jay,6,18075,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Jefferson,9,18077,25,0,0,25,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Jennings,9,18079,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Johnson,5,18081,86,0,1,87,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Knox,10,18083,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Kosciusko,2,18085,43,0,0,43,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Lake,1,18089,6,1,0,7,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Madison,6,18095,128,0,0,128,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Marion,5,18097,608,5,1,614,6,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Marshall,2,18099,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Miami,3,18103,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Monroe,8,18105,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Montgomery,4,18107,8,0,0,8,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Morgan,5,18109,23,0,0,23,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Ohio,9,18115,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Orange,8,18117,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Out of State,Out of State,Out of State,127,1,0,128,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Owen,7,18119,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Parke,7,18121,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Perry,10,18123,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Pike,10,18125,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Porter,1,18127,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Posey,10,18129,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Putnam,7,18133,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Randolph,6,18135,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Rush,6,18139,9,0,0,9,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Scott,9,18143,11,0,0,11,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Shelby,5,18145,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Spencer,10,18147,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,St. Joseph,2,18141,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Starke,2,18149,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Sullivan,7,18153,7,0,0,7,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Tippecanoe,4,18157,119,0,0,119,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Tipton,6,18159,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Vanderburgh,10,18163,182,2,0,184,2,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Vermillion,7,18165,11,0,0,11,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Vigo,7,18167,108,0,0,108,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Wabash,3,18169,1,0,0,1,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Warren,4,18171,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Warrick,10,18173,80,1,0,81,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Washington,8,18175,13,1,0,14,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Wayne,6,18177,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Wells,3,18179,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,White,4,18181,4,0,0,4,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-20,Whitley,3,18183,2,0,0,2,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Adams,3,18001,48,0,0,48,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Allen,3,18003,531,1,0,532,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Bartholomew,8,18005,114,0,0,114,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Benton,4,18007,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Blackford,6,18009,18,0,0,18,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Boone,5,18011,227,3,0,230,3,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Brown,8,18013,12,0,0,12,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Carroll,4,18015,19,0,0,19,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Cass,4,18017,71,0,0,71,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Clark,9,18019,162,0,0,162,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Clay,7,18021,20,0,0,20,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Clinton,4,18023,26,1,0,27,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Crawford,10,18025,6,0,0,6,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Daviess,10,18027,37,0,0,37,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,De Kalb,3,18033,48,0,0,48,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Dearborn,9,18029,26,0,0,26,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Decatur,9,18031,36,0,0,36,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Delaware,6,18035,249,0,0,249,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Dubois,10,18037,105,0,0,105,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Elkhart,2,18039,191,0,0,191,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Fayette,6,18041,10,0,0,10,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Floyd,9,18043,110,0,1,111,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Fountain,4,18045,5,0,0,5,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Franklin,9,18047,28,0,0,28,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Fulton,2,18049,14,0,0,14,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Gibson,10,18051,15,0,0,15,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Grant,6,18053,158,1,0,159,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Greene,7,18055,14,0,0,14,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Hamilton,5,18057,886,5,0,891,5,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Hancock,5,18059,147,0,0,147,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Harrison,9,18061,55,0,0,55,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Hendricks,5,18063,489,1,0,490,1,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Henry,6,18065,74,0,0,74,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Howard,6,18067,102,0,0,102,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Huntington,3,18069,28,0,0,28,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Jackson,8,18071,65,0,0,65,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Jasper,1,18073,30,0,0,30,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Jay,6,18075,23,0,0,23,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Jefferson,9,18077,31,0,0,31,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
2020-12-21,Jennings,9,18079,17,0,0,17,0,0,0,0,0,0,0,0,2021-10-19 05:00:00
